ID,User,DateCreated,Text
996ol6;SGDove;1534911924.0;On the subject of Dick's height insecurities.
996ol6;SGDove;1534911924.0;""

e4ld8l2;ZTP-X;1534913410.0;"Dick is a 6' guy that's somehow always the manlet of his circle. Maddox, Sean, Madcucks...They're all taller. I think even Coach is taller + random guests like Larry and Johnny the audio engineer also happen to be. Unlucky!"
e4lcx6c;IDontRememberMyOldAC;1534913146.0;"He really is a lot taller than I imagined, Sean too."
e4llll2;Ashanmaril;1534920872.0;"DOXXED"
e4lgwda;Qayden;1534916523.0;"The important thing is not to be a manlet, which thankfully no one associated with the Dick Show is."Life is not a beauty contest, some ugly people are great. What I hate is nasty, ugly people... the worst is ugly, short men. Women can be short, but for men it is impossible. It is something that they will not forgive in life... they are mean and they want to kill you." - Karl Lagerfeld"
e4llkta;Ashanmaril;1534920852.0;"Cause all the manlets are on Madcast and Cracked and Vox and whatnot"
e4o9pi9;HardForkCafe;1535023792.0;"DAXXED"
e4li65a;ZTP-X;1534917642.0;"Maddox is tall and he's a malignant cunt, so I'm gonna assume it's possible to be a manlet and a decent person too"
e4lia7g;Qayden;1534917743.0;"No, that's just it. If you are a short man, you will never stop being angry for it. "
e4lipln;ZTP-X;1534918140.0;"If only Hitler had been a bit taller"
e4m4nm9;AuspicionSuspicion;1534940234.0;"'If I was short it would bother me' 'EVERYONE WHO IS SHORT CANT GET OVER BEING SHORT'One of these is crazy, one of these is what I think your actual stance is."
e4lj85p;Qayden;1534918619.0;"Yeah, and all those dictators in the east are short as fuck. Ramzan Kadyrov is 174 cm, Kim Jong Un is 170 cm, even Putin is tiny as fuck."
e4lkwew;RobotOverlord328;1534920204.0;"How tall are they for those of us that landed on the moon? "
e4mdtoq;rusted-nail;1534955415.0;"you didnt land on the moon"
